id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,log_price,density_proxy
5309101200,20140605T000000,620000,4,2.25,2400,5350,1.5,0,0,4,7,1460,940,1929,0,98117,47.6763,-122.37,1250,4880,13.3374763699232,0.25614754098360654
6909200007,20140903T000000,620000,3,1.75,1458,858,2.0,0,0,3,8,950,508,2014,0,98144,47.592,-122.293,1458,3000,13.3374763699232,0.486
8822900115,20141209T000000,306000,2,1.75,1200,2622,1.0,0,0,5,7,800,400,1956,0,98125,47.7175,-122.292,1310,1926,12.631343648903034,0.6801661474558671
2917200475,20150323T000000,430000,2,1.0,760,7114,1.0,0,0,3,6,760,0,1946,0,98103,47.7005,-122.352,780,7102,12.971542813248437,0.1098282174035483
7885800290,20141103T000000,337000,4,2.5,3200,5772,2.0,0,0,3,8,3200,0,2003,0,98042,47.3486,-122.153,3010,5772,12.727841176689147,0.5214830214830215
9406540150,20140722T000000,470000,5,3.25,3910,7077,2.0,0,0,3,9,2710,1200,2000,0,98038,47.3766,-122.027,2650,7077,13.060490101343552,0.37445245160378693
6377200010,20141208T000000,2175000,4,3.0,4750,21701,1.5,0,0,5,11,4750,0,1976,0,98004,47.6454,-122.218,3120,18551,14.59253968227493,0.16818500350385424
3211240370,20141201T000000,460000,4,2.25,2690,36114,2.0,0,0,4,9,2690,0,1986,0,98092,47.3106,-122.116,2570,35091,13.038983942375959,0.07323815223276624
3756500180,20141208T000000,475000,3,1.0,1470,9750,1.0,0,0,3,7,1470,0,1963,0,98034,47.7155,-122.194,1300,9750,13.07107218827772,0.13333333333333333
617000030,20141223T000000,887500,3,3.0,4230,54977,2.0,0,3,3,9,3780,450,1951,2000,98166,47.4176,-122.343,2880,27201,13.696164927091637,0.1058784603507224
5095600310,20140725T000000,379500,3,2.25,2070,14196,2.0,0,0,3,7,2070,0,1989,0,98059,47.4617,-122.07,1550,13860,12.846612510860464,0.11183261183261184
5347200070,20150427T000000,339000,3,1.0,1150,2496,1.0,0,0,3,6,1010,140,1947,0,98126,47.5194,-122.376,1340,1203,12.733758336210744,1.113881961762261
9510970310,20140612T000000,789500,4,2.5,3010,6100,2.0,0,0,3,9,3010,0,2005,0,98052,47.6647,-122.08,2890,5176,13.579156379301477,0.5583462132921174
8944290160,20141104T000000,230000,3,2.0,1510,3413,2.0,0,0,3,7,1510,0,1985,0,98031,47.3912,-122.167,1570,3777,12.345838935721968,0.4156738151972465
1771000890,20140917T000000,305000,3,1.0,1160,9750,1.0,0,0,3,7,1160,0,1967,0,98077,47.7422,-122.073,1160,9650,12.628070334272698,0.12020725388601036
7760600110,20141027T000000,212000,3,1.5,1690,9600,1.0,0,0,3,7,1210,480,1976,0,98038,47.3857,-122.079,1450,9647,12.264346270624157,0.15030579454752774
4216500110,20140515T000000,819995,5,2.75,3030,10335,2.0,0,0,3,9,3030,0,2013,0,98056,47.5305,-122.184,2720,11213,13.617054741179757,0.24257558191385
8631600025,20150220T000000,425000,4,1.5,2290,8773,1.0,0,0,4,7,1330,960,1947,0,98133,47.7173,-122.33,1740,7058,12.959846800844963,0.2465287616888637
1423400225,20140721T000000,225000,2,1.0,1030,9192,1.0,0,0,4,6,1030,0,1959,0,98058,47.4565,-122.181,1030,9190,12.323860125621126,0.11207834602829161
3343300065,20140902T000000,515000,4,2.5,2280,14810,1.0,0,0,5,8,1500,780,1977,0,98056,47.5392,-122.186,2690,12196,13.151924121391561,0.2205641193834044
259600330,20150209T000000,465000,4,2.0,1470,10291,1.0,0,0,4,7,1470,0,1963,0,98008,47.6316,-122.121,1460,9601,13.049794835104816,0.15206749296948235
5035300572,20141016T000000,779000,4,1.5,2740,4912,1.0,0,0,4,8,1370,1370,1937,0,98199,47.6523,-122.412,2160,5006,13.565767608549109,0.43148222133439873
3226049045,20150430T000000,350000,3,1.5,1090,5003,1.0,0,0,3,7,1090,0,1962,0,98125,47.703,-122.321,1540,5279,12.765691290604371,0.2917219170297405
5422560380,20141222T000000,499000,3,2.5,1720,5940,1.0,0,0,4,8,1000,720,1977,0,98052,47.6631,-122.129,1720,6136,13.120363378739663,0.2803129074315515
3629000080,20150410T000000,237000,3,1.5,960,7400,1.0,0,0,3,7,960,0,1962,0,98198,47.3798,-122.306,1640,8060,12.37581963951765,0.20347394540942929
3278600760,20140729T000000,345000,3,2.5,1360,1489,2.0,0,0,3,8,1360,0,2007,0,98126,47.549,-122.372,1360,1688,12.75130259456002,0.8056872037914692
3395071610,20141126T000000,299950,3,2.5,1320,3150,2.0,0,0,3,7,1320,0,2005,0,98118,47.5328,-122.282,1390,1725,12.611374406964662,0.8057971014492754
1313500090,20150423T000000,229999,3,1.75,1310,6960,1.0,0,0,4,7,1310,0,1974,0,98092,47.2761,-122.153,1580,7200,12.345834587905333,0.21944444444444444
3879901295,20141110T000000,1240000,3,2.5,2660,1973,3.0,0,3,3,9,1870,790,2007,0,98119,47.6264,-122.364,1640,1369,14.030622744032508,1.197954711468225
1425059180,20150324T000000,736000,3,2.25,2470,11603,2.0,0,2,3,8,1540,930,1988,0,98052,47.6569,-122.123,2850,11250,13.508986756405742,0.25333333333333335
7230100120,20150209T000000,485000,4,2.75,2720,51396,2.0,0,0,4,8,2720,0,1977,0,98059,47.4777,-122.1,1960,51366,13.091906231773164,0.03815753611338239
7853380480,20140529T000000,650880,3,2.5,2930,6050,2.0,0,0,3,9,2930,0,2008,0,98065,47.5151,-121.883,2760,5765,13.386082108782611,0.4787510841283608
293800900,20141006T000000,829950,4,2.5,3430,42775,2.0,0,0,3,10,3430,0,1992,0,98077,47.765,-122.045,3190,36820,13.6291219418855,0.0866376969038566
6749700006,20140715T000000,306000,2,1.5,1090,1183,3.0,0,0,3,8,1090,0,2008,0,98103,47.6974,-122.349,1110,1384,12.631343648903034,0.8020231213872833
8651480090,20150327T000000,692000,4,2.5,2350,9779,1.0,0,0,3,10,2350,0,1987,0,98074,47.6411,-122.065,2700,10441,13.447342679685468,0.2585959199310411
4037400070,20140825T000000,450000,3,1.75,1360,5445,1.0,0,0,4,7,1360,0,1957,0,98008,47.6071,-122.123,1570,7840,13.017005083966255,0.2002551020408163
8677300720,20140617T000000,616000,4,2.5,2490,12929,2.0,0,0,3,9,2490,0,1983,0,98074,47.6161,-122.021,2440,12929,13.331003865890963,0.1887230257560523
4217401055,20140502T000000,1400000,4,2.5,2920,4000,1.5,0,0,5,8,1910,1010,1909,0,98105,47.6578,-122.28,2470,4000,14.151983508870947,0.6175
6133100125,20141008T000000,715500,3,2.25,2410,9668,1.0,0,1,4,8,1540,870,1965,0,98117,47.6996,-122.391,2510,5250,13.480738275601706,0.4780952380952381
7855300460,20140923T000000,1000000,3,2.75,2370,8900,1.0,0,4,4,9,1670,700,1971,0,98006,47.5648,-122.156,2840,8956,13.815511557963774,0.31710585082626175
2207200455,20150409T000000,585000,5,1.75,1880,16617,1.0,0,0,3,7,960,920,1963,0,98007,47.6003,-122.132,1720,8400,13.279368835614243,0.20476190476190476
7853400220,20140926T000000,589410,3,3.0,2840,7201,2.0,0,0,3,9,2840,0,2014,0,98065,47.5165,-121.883,2540,5260,13.286879012158746,0.4828897338403042
510002995,20150407T000000,832600,4,1.0,1640,4200,1.5,0,0,3,7,1640,0,1925,0,98103,47.6601,-122.332,1730,3990,13.632309814799221,0.43358395989974935
7657000225,20140719T000000,205000,3,1.0,860,7467,1.0,0,0,3,6,860,0,1944,0,98178,47.4947,-122.237,1280,7467,12.230770136157428,0.1714209187089862
2517000790,20140611T000000,285000,3,2.5,1870,4060,2.0,0,0,3,7,1870,0,2005,0,98042,47.3986,-122.163,2190,4060,12.560247968016562,0.5394088669950738
1870400605,20141117T000000,600000,4,2.25,1970,7125,1.5,0,0,3,7,1500,470,1908,0,98115,47.6725,-122.293,1980,4750,13.304686600863562,0.4168421052631579
4031000290,20150408T000000,195000,3,1.0,1310,9554,1.0,0,0,3,7,960,350,1962,0,98001,47.2949,-122.285,1310,9845,12.180759965737863,0.13306246825799897
369000881,20140905T000000,777000,4,4.0,2680,6000,1.0,0,0,3,7,1380,1300,1962,2014,98199,47.6557,-122.388,1930,6000,13.563196916350243,0.32166666666666666
5667100045,20140902T000000,453500,3,1.75,1550,7270,1.5,0,0,5,7,1550,0,1953,0,98125,47.72,-122.317,1050,7210,13.024752753606561,0.14563106796116504
2228900191,20150106T000000,340000,3,1.75,1740,10800,1.0,0,0,3,7,1740,0,1959,0,98133,47.7717,-122.351,1810,7735,12.73670383776449,0.23400129282482224
3395070440,20150209T000000,305000,3,2.5,1320,2480,2.0,0,0,3,7,1320,0,2005,0,98118,47.536,-122.284,1320,3240,12.628070334272698,0.4074074074074074
2524049179,20140826T000000,2000000,3,2.75,3050,44867,1.0,0,4,3,9,2330,720,1968,0,98040,47.5316,-122.233,4110,20336,14.508658238524095,0.2021046420141621
9294300600,20150415T000000,1240000,4,3.0,3010,6139,2.0,0,4,5,8,2560,450,1950,1972,98115,47.6799,-122.268,2100,6798,14.030622744032508,0.3089143865842895
3629910470,20140729T000000,590000,3,2.5,2110,3870,2.0,0,0,3,9,2110,0,2004,0,98029,47.5513,-121.994,2300,3870,13.28787951079572,0.5943152454780362
9320700090,20140911T000000,305000,4,2.25,2130,9600,1.0,0,0,4,7,2130,0,1966,0,98031,47.4119,-122.211,1710,9600,12.628070334272698,0.178125
2215900930,20140509T000000,225000,3,2.5,2000,9202,2.0,0,0,4,7,2000,0,1992,0,98038,47.3516,-122.057,1750,7827,12.323860125621126,0.22358502619138879
9482700455,20141021T000000,696500,4,2.75,2540,4400,1.5,0,0,5,7,1630,910,1925,0,98103,47.6832,-122.343,1560,3920,13.453824507951147,0.3979591836734694
458000235,20150325T000000,525000,4,2.0,1540,3740,1.0,0,0,4,7,770,770,1946,0,98117,47.6886,-122.375,1090,5080,13.171155446333852,0.21456692913385828
7192800145,20141202T000000,420000,2,1.0,2100,4480,1.0,0,0,5,7,1400,700,1908,0,98126,47.574,-122.372,1570,4400,12.948012371209098,0.3568181818181818
4037000160,20140615T000000,506000,5,3.0,2430,8000,1.0,0,0,4,7,1370,1060,1957,0,98008,47.603,-122.12,1770,8000,13.134293924552235,0.22125
1954700695,20140612T000000,2250000,5,4.25,4860,9453,1.5,0,1,5,10,3100,1760,1905,0,98112,47.6196,-122.286,3150,8557,14.626441218624949,0.36811966810798175
1923000150,20150424T000000,754000,5,3.5,3020,15305,2.0,0,0,3,10,2230,790,1978,0,98040,47.5627,-122.216,3680,14486,13.53314897324916,0.25403838188595884
626049091,20140627T000000,275500,2,1.0,720,11400,1.0,0,0,5,6,720,0,1951,0,98133,47.7641,-122.341,1690,8075,12.526346537332584,0.20928792569659443
4027701055,20150424T000000,515000,2,1.75,950,15219,1.0,0,0,3,8,950,0,2009,0,98028,47.7723,-122.262,1560,12416,13.151924121391561,0.12564432989690721
9279200280,20140623T000000,750000,3,2.0,1820,5000,1.5,0,0,4,8,1720,100,1941,0,98116,47.5845,-122.395,2220,7200,13.527829818844937,0.30833333333333335
3630120050,20140625T000000,565000,2,1.75,1670,4008,1.0,0,0,3,9,1670,0,2005,0,98029,47.5539,-122.001,2330,3752,13.244582780038517,0.6210021321961621
6855700115,20140626T000000,357250,3,1.5,1400,8840,1.0,0,0,4,6,1400,0,1952,0,98125,47.7273,-122.309,1260,8840,12.786193894948449,0.1425339366515837
2597490410,20150402T000000,740000,3,2.5,2350,3798,2.0,0,0,3,8,2350,0,2013,0,98029,47.543,-122.01,2020,3532,13.51440681653079,0.5719139297848245
7613700270,20140916T000000,980000,4,1.75,2120,4000,1.5,0,0,4,8,1920,200,1929,0,98105,47.6601,-122.275,2300,4000,13.795308871054397,0.575
6600060140,20150323T000000,392000,4,2.5,2130,4000,2.0,0,0,3,8,2130,0,2014,0,98146,47.5108,-122.362,1830,7217,12.879019669789754,0.2535679645281973
2599001010,20150326T000000,196000,3,1.0,1090,7400,1.0,0,0,4,7,1090,0,1962,0,98092,47.2923,-122.19,1140,8165,12.185875040240456,0.13962033067973056
4330600301,20140718T000000,218450,2,1.0,840,7425,1.0,0,0,4,6,840,0,1952,0,98166,47.4749,-122.339,1300,11674,12.294317012075673,0.111358574610245
6450301690,20141003T000000,210000,3,1.0,1000,5454,1.0,0,0,3,7,1000,0,1954,0,98133,47.7339,-122.337,1320,5250,12.25486757159303,0.25142857142857145
3303230110,20140804T000000,424000,3,1.75,1430,6818,1.0,0,0,5,7,1430,0,1972,0,98034,47.7271,-122.196,1480,7210,12.95749109270188,0.20527045769764216
2856102336,20150325T000000,652000,3,2.0,1700,4080,1.0,0,0,4,7,850,850,1941,0,98117,47.6785,-122.393,1480,5100,13.387801374649944,0.2901960784313726
3732800495,20141028T000000,429000,5,2.5,2720,8120,1.0,0,0,3,7,1360,1360,1970,0,98108,47.557,-122.308,2020,8120,12.969214528909768,0.24876847290640394
2423029009,20140617T000000,465000,2,2.0,1494,19271,2.0,1,4,3,7,1494,0,1943,1997,98070,47.4728,-122.497,1494,43583,13.049794835104816,0.034279420875111856
2574900080,20140513T000000,1550000,5,3.25,3370,17458,1.0,0,2,5,10,2000,1370,1982,0,98040,47.5591,-122.229,4240,15202,14.253766134056512,0.2789106696487304
3278605590,20140926T000000,375000,3,2.5,1580,3825,2.0,0,0,3,8,1580,0,2011,0,98126,47.5458,-122.369,1380,1500,12.834683971615659,0.92
7237500530,20140709T000000,1037000,4,3.5,4440,10660,2.0,0,0,3,11,4440,0,2003,0,98059,47.5294,-122.137,4390,9976,13.851843451531353,0.440056134723336
2026079016,20140904T000000,560000,3,1.75,1480,383328,1.5,0,0,3,8,1480,0,1980,0,98019,47.7192,-121.932,1480,67082,13.235693848424024,0.022062550311558987
1819800042,20141114T000000,460000,2,1.0,880,3300,1.0,0,0,4,7,880,0,1909,0,98107,47.6566,-122.36,1960,5500,13.038983942375959,0.3563636363636364
2195700230,20150203T000000,700000,3,2.5,2850,36585,2.0,0,0,3,10,2850,0,1987,0,98072,47.7376,-122.102,3340,35671,13.45883704259595,0.0936334837823442
424069250,20150423T000000,785000,4,2.75,2440,69415,1.0,0,0,4,8,1910,530,1989,0,98075,47.5944,-122.042,2770,24361,13.573440270649085,0.11370633389433932
7787920160,20150427T000000,472000,5,2.5,2570,7412,2.0,0,0,3,8,2570,0,2006,0,98019,47.7265,-121.957,2890,8056,13.064736383209516,0.3587388282025819
7227801580,20140917T000000,232000,4,2.0,1440,5911,1.0,0,0,5,5,1440,0,1943,0,98056,47.5072,-122.181,1500,11089,12.354496960983985,0.13526918567950222
9485951510,20140915T000000,450000,3,2.5,2790,48994,2.0,0,0,4,9,2790,0,1984,0,98042,47.3487,-122.088,2550,37834,13.017005083966255,0.06739969339747318
7504010780,20141226T000000,605000,4,2.25,2260,11900,2.0,0,0,3,9,2260,0,1976,0,98074,47.6415,-122.057,2470,11900,13.312985389904174,0.20756302521008405
6632900084,20140606T000000,360000,3,1.75,1020,7020,1.5,0,0,4,7,1020,0,1953,0,98155,47.7362,-122.314,1020,5871,12.793862088206213,0.17373530914665303
7443000652,20141103T000000,365000,2,1.5,790,1123,2.0,0,0,3,8,700,90,2003,0,98119,47.651,-122.368,1370,1281,12.807655372286902,1.0694769711163155
1189001180,20140603T000000,425000,3,2.25,1660,6000,1.0,0,0,3,7,1110,550,1979,0,98122,47.6113,-122.297,1440,4080,12.959846800844963,0.35294117647058826
3211100570,20140811T000000,317500,4,2.5,2150,9000,1.0,0,0,4,7,1360,790,1979,0,98059,47.4785,-122.16,1620,8400,12.668236246916223,0.19285714285714287
7334501130,20141201T000000,255000,3,2.0,930,11475,1.0,0,0,3,7,930,0,1978,0,98045,47.4644,-121.745,1280,11250,12.449022745701502,0.11377777777777778
8113101582,20150415T000000,515000,5,3.5,2310,5249,2.0,0,0,3,8,1560,750,2000,0,98118,47.5463,-122.272,1900,7296,13.151924121391561,0.2604166666666667
7853370020,20141014T000000,591975,3,2.75,3230,5250,2.0,0,0,3,9,2680,550,2014,0,98065,47.5196,-121.878,2710,5250,13.291221372503813,0.5161904761904762
8576400050,20140509T000000,431000,4,2.25,2170,10500,1.0,0,2,4,8,1270,900,1960,0,98166,47.4394,-122.338,2080,11019,12.973865689268807,0.1887648606951629
8093800200,20141118T000000,360400,3,2.5,1630,11592,2.0,0,0,3,8,1630,0,1987,0,98011,47.7574,-122.228,1700,8850,12.794972579407254,0.192090395480226
2568200120,20141215T000000,730000,5,2.75,2870,6593,2.0,0,0,3,9,2870,0,2006,0,98052,47.7075,-122.102,3150,6593,13.500801182986649,0.4777794630668891
9211500010,20150327T000000,210000,3,2.25,1720,9435,1.0,0,0,4,7,1220,500,1978,0,98023,47.2979,-122.377,1690,7215,12.25486757159303,0.23423423423423423
4036800015,20141001T000000,465000,4,1.75,1730,11700,1.0,0,0,3,7,880,850,1956,0,98008,47.6031,-122.13,1570,7820,13.049794835104816,0.20076726342711
922059169,20141201T000000,800000,6,4.25,5480,189050,2.0,0,0,4,10,5140,340,1991,0,98031,47.412,-122.168,2470,10429,13.592368256649284,0.23683958193498897
5451300105,20140720T000000,1050000,3,2.5,3470,12076,2.0,0,3,3,10,2560,910,1988,0,98040,47.5319,-122.238,3590,17677,13.864301674514206,0.2030887594048764
3810000565,20140702T000000,255000,4,2.0,2430,8960,1.0,0,0,3,7,1430,1000,1960,0,98178,47.4979,-122.232,2430,8960,12.449022745701502,0.27120535714285715
2044500152,20141117T000000,455000,4,1.75,1920,6000,1.0,0,0,4,7,960,960,1954,0,98125,47.7137,-122.315,1850,7200,13.02805489573287,0.2569444444444444
6127000480,20140918T000000,720000,5,3.5,4140,7642,2.0,0,0,3,8,4140,0,2003,0,98075,47.591,-122.008,3330,6953,13.487007879880162,0.478929958291385
1425069116,20141107T000000,1187500,4,3.5,4340,217800,2.0,0,0,3,11,4340,0,2003,0,98053,47.6471,-122.013,3430,219106,13.987361656995843,0.01565452338137705
1657300450,20141029T000000,340000,3,2.25,2630,9916,2.0,0,0,4,9,2630,0,1988,0,98092,47.3314,-122.202,2470,10810,12.73670383776449,0.22849213691026826
1523049209,20141113T000000,205000,3,1.0,1130,7014,1.0,0,0,3,7,1130,0,1954,0,98168,47.4743,-122.274,1440,9350,12.230770136157428,0.15401069518716579
9269260100,20141216T000000,475000,4,2.25,2680,4673,2.0,0,0,3,7,2680,0,1999,0,98011,47.7539,-122.219,2460,4645,13.07107218827772,0.5296017222820237
3905040590,20150421T000000,560000,3,2.5,2180,7169,2.0,0,0,3,8,2180,0,1990,0,98029,47.5714,-122.002,2150,5914,13.235693848424024,0.3635441325667907
6151800135,20140827T000000,640000,4,1.75,2020,16120,1.0,0,0,3,7,2020,0,1969,0,98010,47.3413,-122.048,1940,16350,13.369225017834633,0.11865443425076452
3824100020,20150203T000000,335000,3,1.75,1510,9720,1.0,0,0,3,7,1510,0,1948,1976,98028,47.7728,-122.258,1520,10037,12.721888795877375,0.15143967320912624
7697850360,20150204T000000,245000,3,2.25,1780,9598,2.0,0,0,4,7,1780,0,1985,0,98030,47.3718,-122.182,1820,7533,12.409017571151187,0.24160361077923803
98030160,20150212T000000,797000,3,3.5,3500,9473,2.0,0,0,3,10,3500,0,2008,0,98075,47.5807,-121.972,3510,7833,13.588611212476708,0.4481041746457296
1623300765,20140506T000000,469000,2,1.0,1030,4400,1.0,0,0,3,7,1030,0,1924,0,98117,47.681,-122.361,1400,4200,13.058360179622305,0.3333333333333333
9808700650,20150313T000000,1208000,3,2.25,1590,8520,2.0,0,0,4,8,1590,0,1980,0,98004,47.6477,-122.216,2470,12005,14.004477485291124,0.2057476051645148
226059078,20150227T000000,375000,2,1.0,1840,81892,1.0,0,0,3,6,1840,0,1955,0,98072,47.7694,-122.124,2550,40089,12.834683971615659,0.0636084711516875
9286100150,20140811T000000,475200,3,2.5,1670,3980,2.0,0,0,3,8,1670,0,2000,0,98027,47.5317,-122.047,1670,2897,13.071493151405463,0.576458405246807
1442870050,20140718T000000,535365,4,2.75,2790,6969,2.0,0,0,3,8,2790,0,2012,0,98045,47.4836,-121.769,2620,6307,13.19070590412963,0.4154114475979071
2413300730,20140924T000000,263500,4,1.75,2210,6375,1.0,0,0,3,8,1640,570,1977,0,98003,47.3268,-122.328,2070,7210,12.481812442022767,0.2871012482662968
98020220,20141030T000000,750000,4,2.5,3210,8938,2.0,0,0,3,10,3210,0,2005,0,98075,47.582,-121.971,3740,8108,13.527829818844937,0.46127281697089295
3262300322,20150408T000000,1651000,4,3.25,3640,13530,1.0,0,0,3,9,2570,1070,1924,2000,98039,47.6293,-122.238,2760,15000,14.316892328595602,0.184
2313900740,20141119T000000,425000,3,1.0,1180,3750,1.0,0,0,3,6,1030,150,1940,0,98116,47.5726,-122.382,1280,3750,12.959846800844963,0.3413333333333333
8001600150,20150310T000000,300000,3,1.5,1810,8232,1.0,0,0,3,8,1810,0,1988,0,98001,47.3195,-122.273,2260,8491,12.611541086966115,0.2661641738311153
7520400040,20140620T000000,355000,4,2.5,2040,8265,2.0,0,0,3,7,2040,0,1996,0,98146,47.4973,-122.341,2160,8265,12.779875885354993,0.2613430127041742
1771100360,20140707T000000,320000,3,1.0,1120,10576,1.0,0,0,4,7,1120,0,1969,0,98077,47.7575,-122.072,1300,10000,12.676079399771027,0.13
2473530100,20140523T000000,388000,4,2.5,2440,7155,2.0,0,0,3,8,2440,0,1993,0,98058,47.4501,-122.126,2450,8109,12.868763195921677,0.3021334319891479
4379400580,20140813T000000,698000,3,2.5,2580,4636,2.0,0,0,3,9,2580,0,2006,0,98074,47.6201,-122.025,2480,4500,13.455975814408239,0.5511111111111111
3295900520,20141107T000000,429950,4,2.5,2320,4524,2.0,0,0,3,8,2320,0,2004,0,98059,47.4798,-122.136,2330,4524,12.97142652768818,0.5150309460654289
7129300500,20140812T000000,315000,4,2.5,2080,5650,1.0,0,0,3,7,1680,400,1950,0,98178,47.5107,-122.257,1270,5650,12.660331092405906,0.2247787610619469
4337000160,20150127T000000,110000,2,1.0,830,7590,1.0,0,0,2,6,830,0,1943,0,98166,47.4784,-122.335,980,7590,11.608244735642321,0.12911725955204217
8165501510,20141125T000000,320000,2,2.25,1550,1827,2.0,0,0,3,8,1550,0,2008,0,98106,47.5394,-122.368,1420,1826,12.676079399771027,0.7776560788608982
7238000240,20150218T000000,489000,3,2.5,3080,5598,2.0,0,0,3,8,3080,0,2006,0,98055,47.4372,-122.206,3080,5303,13.100119813444692,0.5808033188761078
2926049504,20150402T000000,500000,3,2.25,1700,9008,1.0,0,0,3,8,1340,360,1985,0,98125,47.7161,-122.317,2340,8003,13.122365377402328,0.29239035361739346
2600010360,20150309T000000,440000,3,2.0,1800,10950,1.0,0,0,4,8,1800,0,1982,0,98006,47.557,-122.163,2400,11300,12.994532278619134,0.21238938053097345
1338300170,20150324T000000,2048000,5,4.0,4690,8208,2.0,0,0,3,9,3040,1650,1926,0,98112,47.6321,-122.304,3300,8001,14.532374753422665,0.4124484439445069
6837700170,20140903T000000,375000,2,1.0,1010,4050,1.0,0,0,3,7,1010,0,1950,0,98116,47.5838,-122.382,2310,5000,12.834683971615659,0.462
1442300035,20140702T000000,355000,3,1.75,1730,7416,1.5,0,0,3,7,1730,0,1954,0,98133,47.76,-122.349,1390,6490,12.779875885354993,0.21417565485362094
8562780490,20150223T000000,335000,3,2.5,1150,683,2.0,0,0,3,7,1150,0,2013,0,98027,47.5323,-122.071,1150,755,12.721888795877375,1.5231788079470199
5244801275,20141121T000000,410500,2,1.0,1110,3943,1.0,0,0,5,6,740,370,1916,0,98109,47.6436,-122.352,1590,4311,12.925133643925246,0.36882393876130826
9834200411,20141113T000000,390000,3,1.0,950,3621,1.0,0,0,4,6,950,0,1947,0,98144,47.575,-122.289,1540,4080,12.873904582205107,0.37745098039215685
1238500451,20150209T000000,130000,3,1.0,1110,7520,1.0,0,0,4,7,1110,0,1960,0,98033,47.683,-122.176,1440,8400,11.775297421715827,0.17142857142857143
1722059326,20140805T000000,269000,3,2.0,1210,7136,1.0,0,0,3,7,1210,0,2003,0,98031,47.3996,-122.203,1210,5765,12.502470376049185,0.209887250650477
1732800194,20141113T000000,840000,2,2.5,1680,975,3.0,0,0,3,9,1680,0,2009,0,98119,47.6321,-122.361,1680,977,13.641158361294979,1.7195496417604914
8651402750,20150218T000000,132825,3,1.5,1210,5200,1.0,0,0,5,6,1210,0,1969,0,98042,47.3615,-122.087,1120,5200,11.796795279993985,0.2153846153846154
255450380,20140804T000000,324747,3,2.5,2060,4742,2.0,0,0,3,8,2060,0,2014,0,98038,47.3706,-122.017,2370,4725,12.690804775930356,0.5015873015873016
2026049122,20150401T000000,425000,3,1.5,1120,6653,1.0,0,0,4,7,1120,0,1937,0,98133,47.7321,-122.334,1580,7355,12.959846800844963,0.21481985044187626
6064800060,20150506T000000,330000,3,2.25,1960,1985,2.0,0,0,3,7,1750,210,2003,0,98118,47.5417,-122.289,1760,1985,12.706850963741102,0.8866498740554156
7631200085,20140512T000000,947500,3,2.75,2980,27144,1.5,1,2,5,8,2180,800,1917,0,98166,47.4522,-122.378,1890,12514,13.761583271347133,0.15103084545309253
3026059368,20140711T000000,814842,3,2.5,3190,6899,2.0,0,0,3,9,3190,0,2014,0,98034,47.7153,-122.221,3190,6899,13.6107507356291,0.4623858530221771
2460600040,20140616T000000,175000,3,1.5,1220,7300,1.0,0,0,3,7,1220,0,1973,0,98001,47.3341,-122.279,1260,7347,12.07254696717504,0.17149857084524295
8092700230,20150211T000000,249950,3,1.75,1120,15210,1.0,0,0,5,7,1120,0,1976,0,98042,47.3659,-122.113,1710,8470,12.429020177633873,0.20188902007083825
9523100730,20140523T000000,580000,3,2.5,1620,1173,3.0,0,4,3,8,1470,150,2008,0,98103,47.6681,-122.355,1620,1505,13.270785106659046,1.0764119601328903
7452500190,20141016T000000,345000,3,1.75,710,5050,1.0,0,0,4,6,710,0,1950,0,98126,47.5194,-122.375,900,5050,12.75130259456002,0.1782178217821782
3904921120,20140715T000000,711000,4,2.5,2770,9532,2.0,0,0,4,9,2770,0,1988,0,98029,47.5688,-122.012,2770,9219,13.47442911525415,0.3004664280290704
6790830060,20140915T000000,949950,4,3.75,4120,8258,2.0,0,0,3,10,4120,0,2012,0,98075,47.5872,-122.055,3730,8332,13.764165683299115,0.4476716274603937
579003610,20150224T000000,517500,3,1.5,1430,5200,1.0,0,3,4,7,1250,180,1940,0,98117,47.6988,-122.387,2210,6240,13.156766736486944,0.3541666666666667
8965520190,20141030T000000,1200000,3,2.5,3420,16622,1.0,0,4,3,10,2410,1010,1991,0,98006,47.5638,-122.105,3460,14566,13.997832948091215,0.23753947549086915
3235100080,20140701T000000,260000,2,1.0,770,7906,1.0,0,0,4,6,770,0,1948,0,98155,47.766,-122.32,990,7906,12.468440756144114,0.12522135087275488
2798600240,20141114T000000,295700,4,2.5,1720,5805,2.0,0,0,3,8,1720,0,2000,0,98092,47.3286,-122.208,2360,7700,12.597104087640735,0.3064935064935065
5628400080,20141218T000000,420000,3,2.25,1800,9800,1.0,0,0,4,7,1300,500,1959,0,98028,47.7393,-122.244,1680,9545,12.948012371209098,0.17600838135149294
2822059360,20140724T000000,253101,3,2.0,1239,6036,1.0,0,0,3,7,1239,0,2009,0,98030,47.3689,-122.175,2060,5746,12.441547848517008,0.35851026801253044
9253900354,20140701T000000,580000,3,2.5,2200,11000,2.0,0,2,3,9,2200,0,1978,0,98008,47.5916,-122.112,2200,12851,13.270785106659046,0.17119290327600964
1828000760,20140714T000000,529950,3,2.0,1540,8400,1.0,0,0,3,7,1180,360,1968,0,98052,47.6554,-122.129,1550,8760,13.18053982842409,0.1769406392694064
